RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6927,15606926,Customer06926,687,France,Male,51,5,0.0,1,0,0,111970.97,0
6928,15606927,Customer06927,648,Spain,Male,23,2,57672.23,1,0,1,147155.81,0
6929,15606928,Customer06928,566,France,Female,46,8,0.0,1,1,0,142876.5,0
6930,15606929,Customer06929,599,Spain,Female,36,1,0.0,2,0,1,155771.04,0
6931,15606930,Customer06930,706,France,Female,38,3,6752.84,2,1,0,18143.85,0
6932,15606931,Customer06931,463,Germany,Female,36,5,0.0,2,0,1,36313.93,0
6933,15606932,Customer06932,425,Germany,Male,53,9,0.0,1,1,1,103332.47,0
6934,15606933,Customer06933,717,Germany,Female,38,10,0.0,3,1,1,169140.81,1
6935,15606934,Customer06934,599,Germany,Male,34,8,99399.76,2,1,1,79055.95,1
6936,15606935,Customer06935,695,Germany,Female,34,5,95100.87,2,1,1,1000.0,0
6937,15606936,Customer06936,801,Spain,Male,35,0,0.0,2,1,0,152743.62,0
6938,15606937,Customer06937,553,Germany,Female,28,8,196828.3,1,1,0,1000.0,0
6939,15606938,Customer06938,490,France,Male,34,9,50671.25,2,1,0,75045.08,0
6940,15606939,Customer06939,623,France,Female,40,5,0.0,1,1,1,148924.47,0
6941,15606940,Customer06940,584,Germany,Male,43,6,122446.19,1,0,1,147100.42,0
6942,15606941,Customer06941,648,France,Male,52,9,61636.85,1,1,1,8410.15,0
6943,15606942,Customer06942,702,Germany,Male,42,1,202678.68,2,1,0,155629.4,0
6944,15606943,Customer06943,681,Germany,Female,34,8,111177.58,2,1,1,182726.41,0
6945,15606944,Customer06944,654,France,Male,28,5,61842.69,1,1,0,141650.22,0
6946,15606945,Customer06945,752,Spain,Female,42,7,51751.75,1,1,0,89924.73,0
6947,15606946,Customer06946,714,Germany,Female,38,2,139981.13,1,0,1,130769.06,0
6948,15606947,Customer06947,633,Germany,Male,38,6,0.0,1,1,0,61546.69,0
6949,15606948,Customer06948,711,Germany,Male,42,2,52528.95,2,1,0,165797.38,0
6950,15606949,Customer06949,502,Spain,Female,44,5,38989.15,2,1,0,191267.11,0
6951,15606950,Customer06950,752,Germany,Male,42,5,29150.09,1,1,0,79407.31,0
6952,15606951,Customer06951,652,Spain,Male,37,10,0.0,1,1,1,148790.74,0
6953,15606952,Customer06952,535,France,Female,31,7,185892.32,2,1,0,162434.87,0
6954,15606953,Customer06953,610,Germany,Female,33,6,0.0,1,1,1,90676.19,0
6955,15606954,Customer06954,750,Germany,Male,48,4,0.0,2,1,0,1000.0,0
6956,15606955,Customer06955,576,France,Female,35,3,42055.15,2,1,0,112348.63,1
6957,15606956,Customer06956,689,France,Female,25,7,0.0,2,1,1,1000.0,0
6958,15606957,Customer06957,734,Germany,Female,51,9,53269.39,2,1,0,196670.4,0
6959,15606958,Customer06958,652,France,Male,29,6,186915.15,2,0,0,138470.58,0
6960,15606959,Customer06959,567,Spain,Female,39,7,94036.76,2,1,0,88983.29,0
6961,15606960,Customer06960,644,France,Female,44,3,0.0,2,1,1,158347.01,0
6962,15606961,Customer06961,515,France,Female,39,6,0.0,2,1,0,35753.88,0
6963,15606962,Customer06962,603,Germany,Female,18,6,21090.57,1,1,0,169208.69,0
6964,15606963,Customer06963,544,France,Male,43,7,0.0,1,1,0,116359.96,0
6965,15606964,Customer06964,645,France,Male,53,3,0.0,1,1,0,117392.56,0
6966,15606965,Customer06965,528,Germany,Male,47,3,150110.78,2,1,1,78771.24,1
6967,15606966,Customer06966,658,Germany,Male,18,3,0.0,2,0,1,85255.78,0
6968,15606967,Customer06967,759,France,Female,61,4,40542.75,1,0,1,134371.07,0
6969,15606968,Customer06968,765,Germany,Male,25,3,0.0,1,0,0,49374.42,0
6970,15606969,Customer06969,530,Germany,Male,28,2,0.0,1,1,1,29465.1,0
6971,15606970,Customer06970,586,Spain,Male,47,5,62418.58,1,1,0,162922.0,1
6972,15606971,Customer06971,732,France,Male,44,9,0.0,2,1,1,131092.34,0
6973,15606972,Customer06972,718,France,Female,40,0,0.0,1,0,1,45280.47,0
6974,15606973,Customer06973,591,Spain,Male,33,7,0.0,1,1,0,106507.92,0
6975,15606974,Customer06974,603,Germany,Female,53,8,37163.12,2,1,1,102932.88,0
6976,15606975,Customer06975,658,France,Male,39,9,110675.34,3,1,1,58842.17,0
6977,15606976,Customer06976,474,Spain,Female,23,9,74998.22,2,1,1,112726.64,0
6978,15606977,Customer06977,700,France,Male,52,3,0.0,1,0,0,98449.8,0
6979,15606978,Customer06978,754,Spain,Male,41,1,30431.21,1,1,1,152024.92,0
6980,15606979,Customer06979,613,Germany,Male,51,10,61023.9,3,1,0,124180.75,1
6981,15606980,Customer06980,514,Spain,Female,45,7,0.0,2,1,0,69158.6,0
6982,15606981,Customer06981,786,Spain,Male,64,3,70291.32,2,1,1,67623.07,0
6983,15606982,Customer06982,671,France,Male,36,9,0.0,2,1,0,125137.79,1
6984,15606983,Customer06983,718,Spain,Male,39,3,0.0,2,1,0,1000.0,0
6985,15606984,Customer06984,523,France,Male,47,8,0.0,2,0,0,35252.95,0
6986,15606985,Customer06985,524,Germany,Male,36,10,0.0,2,1,1,89428.14,1
6987,15606986,Customer06986,690,Germany,Male,47,8,0.0,2,1,0,92429.41,0
6988,15606987,Customer06987,749,France,Female,18,7,77684.2,2,0,1,156944.65,0
6989,15606988,Customer06988,542,France,Male,38,2,199287.92,3,1,1,18679.26,0
6990,15606989,Customer06989,640,France,Male,38,10,0.0,3,0,1,74344.34,0
6991,15606990,Customer06990,498,France,Male,38,4,73035.01,1,1,0,99578.62,0
6992,15606991,Customer06991,583,France,Female,30,6,0.0,4,1,1,81449.6,0
6993,15606992,Customer06992,625,Spain,Female,49,6,0.0,1,0,0,57078.26,0
6994,15606993,Customer06993,697,Germany,Female,34,2,108673.8,1,1,1,63443.69,1
6995,15606994,Customer06994,448,Spain,Male,41,6,148997.28,1,1,1,114529.86,0
6996,15606995,Customer06995,777,Spain,Male,39,4,58877.18,1,0,0,84344.49,0
6997,15606996,Customer06996,634,Germany,Male,44,3,35540.64,1,0,1,78294.59,0
6998,15606997,Customer06997,774,France,Female,54,9,133995.61,3,0,0,32254.83,0
6999,15606998,Customer06998,717,Spain,Female,41,7,0.0,1,1,1,220000.0,0
7000,15606999,Customer06999,732,Germany,Male,48,5,0.0,2,0,1,108399.9,0
7001,15607000,Customer07000,844,Germany,Female,41,0,0.0,1,0,1,190678.71,0
7002,15607001,Customer07001,575,Spain,Female,34,7,135540.57,1,1,0,83854.52,0
7003,15607002,Customer07002,663,Germany,Female,38,8,72712.76,1,1,1,107006.73,0
7004,15607003,Customer07003,555,Germany,Male,36,1,94938.38,2,1,0,129234.16,0
7005,15607004,Customer07004,640,Spain,Male,45,8,108393.0,4,1,1,93031.35,0
7006,15607005,Customer07005,719,France,Female,40,4,47364.2,1,1,1,106963.21,0
7007,15607006,Customer07006,758,Spain,Female,31,8,149654.27,1,0,0,113625.53,0
7008,15607007,Customer07007,613,France,Male,37,9,0.0,2,1,0,87581.02,1
7009,15607008,Customer07008,534,France,Female,23,7,67862.49,2,0,0,94253.61,0
7010,15607009,Customer07009,657,Germany,Female,37,10,123585.3,1,1,0,159480.18,0
7011,15607010,Customer07010,568,France,Female,39,0,10501.39,1,1,1,44232.67,0
7012,15607011,Customer07011,595,Spain,Female,58,3,0.0,2,0,1,200319.95,0
7013,15607012,Customer07012,714,France,Male,53,0,87798.23,1,0,0,133624.72,0
7014,15607013,Customer07013,697,Germany,Male,28,1,0.0,2,1,1,83537.8,0
7015,15607014,Customer07014,730,France,Female,41,4,113992.67,2,0,1,152390.85,0
7016,15607015,Customer07015,618,Spain,Male,41,0,0.0,1,0,0,148625.97,0
7017,15607016,Customer07016,747,France,Female,37,4,0.0,2,1,0,119244.04,0
7018,15607017,Customer07017,651,France,Male,37,1,92586.42,3,1,1,94404.7,0
7019,15607018,Customer07018,623,France,Female,35,1,201443.28,1,1,0,6947.78,0
7020,15607019,Customer07019,545,Germany,Female,59,9,0.0,1,1,1,60631.72,0
7021,15607020,Customer07020,449,Spain,Male,35,8,0.0,2,1,0,104843.64,0
7022,15607021,Customer07021,500,Spain,Male,43,5,0.0,2,1,1,128850.17,1
7023,15607022,Customer07022,671,France,Male,18,6,87709.07,1,1,0,105097.0,0
7024,15607023,Customer07023,563,France,Male,48,3,5672.63,3,0,1,124870.71,1
7025,15607024,Customer07024,492,France,Male,51,5,52268.62,1,1,1,86920.96,0
7026,15607025,Customer07025,610,Germany,Male,28,8,0.0,1,1,1,137948.41,0
7027,15607026,Customer07026,677,Germany,Female,34,5,21349.2,1,0,0,220000.0,0
7028,15607027,Customer07027,690,France,Male,44,8,125854.21,2,1,0,110726.31,0
7029,15607028,Customer07028,647,Germany,Male,39,5,0.0,1,1,1,93965.64,0
7030,15607029,Customer07029,644,Spain,Male,44,3,30004.89,2,1,0,100813.18,1
7031,15607030,Customer07030,598,France,Male,36,9,66682.57,2,1,0,147979.68,0
7032,15607031,Customer07031,711,France,Male,59,9,0.0,1,0,1,99050.24,0
7033,15607032,Customer07032,633,France,Female,32,2,79266.92,1,1,1,147068.27,0
7034,15607033,Customer07033,643,France,Female,67,5,0.0,2,0,1,154128.65,0
7035,15607034,Customer07034,750,France,Male,52,8,8341.81,1,0,1,204099.86,0
7036,15607035,Customer07035,726,Germany,Female,48,2,0.0,1,1,1,127896.8,0
7037,15607036,Customer07036,632,France,Male,28,8,20225.17,2,1,0,107614.45,0
7038,15607037,Customer07037,619,Germany,Female,49,9,31191.24,2,0,0,121647.27,0
7039,15607038,Customer07038,618,Spain,Female,45,2,11858.13,1,1,0,101518.03,0
7040,15607039,Customer07039,456,Spain,Male,18,1,0.0,2,1,0,112315.22,0
7041,15607040,Customer07040,755,Germany,Female,24,10,190076.82,2,0,1,180814.13,0
7042,15607041,Customer07041,584,France,Male,43,10,0.0,1,1,0,74734.66,0
7043,15607042,Customer07042,732,France,Female,38,9,0.0,1,1,0,26488.47,0
7044,15607043,Customer07043,654,France,Male,34,6,89031.61,2,1,1,109485.23,0
7045,15607044,Customer07044,784,Spain,Male,50,0,71882.4,1,1,1,112728.36,0
7046,15607045,Customer07045,701,Spain,Male,30,10,0.0,1,1,1,158703.05,0
7047,15607046,Customer07046,738,France,Female,34,2,158132.46,1,1,0,92907.78,0
7048,15607047,Customer07047,593,France,Female,32,1,0.0,2,1,0,75708.45,0
7049,15607048,Customer07048,527,Germany,Male,44,7,0.0,1,0,1,66366.77,0
7050,15607049,Customer07049,664,France,Male,21,4,165296.57,1,1,1,65507.28,0
7051,15607050,Customer07050,466,Spain,Male,34,9,0.0,2,1,0,53293.02,0
7052,15607051,Customer07051,605,France,Male,21,9,59736.28,3,1,1,32389.99,0
7053,15607052,Customer07052,536,France,Male,36,8,0.0,1,1,0,1000.0,0
7054,15607053,Customer07053,569,France,Male,47,9,171954.77,2,1,0,148411.52,1
7055,15607054,Customer07054,707,France,Male,47,6,0.0,1,1,0,112440.13,0
7056,15607055,Customer07055,701,France,Male,31,9,0.0,1,1,1,220000.0,0
7057,15607056,Customer07056,634,Spain,Male,45,10,128908.75,1,1,0,16195.51,0
7058,15607057,Customer07057,681,France,Male,37,3,138690.74,2,1,0,213294.28,0
7059,15607058,Customer07058,598,Germany,Male,53,4,0.0,1,1,1,91872.11,0
7060,15607059,Customer07059,850,France,Female,38,6,0.0,2,0,0,9279.94,0
7061,15607060,Customer07060,679,France,Female,18,9,0.0,1,1,1,1000.0,0
7062,15607061,Customer07061,593,France,Male,48,4,0.0,2,1,0,69757.81,0
7063,15607062,Customer07062,734,France,Male,34,2,189149.88,2,1,0,152453.56,0
7064,15607063,Customer07063,769,France,Female,36,3,0.0,2,1,0,115782.03,0
7065,15607064,Customer07064,576,France,Male,43,8,0.0,3,0,0,79204.17,0
7066,15607065,Customer07065,514,Spain,Male,24,5,55445.31,3,1,0,165512.06,1
7067,15607066,Customer07066,533,Germany,Male,40,2,44758.89,2,1,0,107183.9,0
7068,15607067,Customer07067,586,Spain,Male,45,7,0.0,1,0,0,9425.72,0
7069,15607068,Customer07068,645,France,Female,43,7,0.0,2,1,0,174380.57,0
7070,15607069,Customer07069,494,Germany,Female,33,5,105402.17,3,0,0,40341.3,0
7071,15607070,Customer07070,610,Germany,Female,49,6,114436.09,1,0,0,38943.57,1
7072,15607071,Customer07071,630,France,Male,29,2,110546.39,1,1,1,87598.48,0
7073,15607072,Customer07072,681,France,Female,32,2,50165.74,1,1,0,119393.34,0
7074,15607073,Customer07073,709,Germany,Male,38,8,0.0,2,1,1,63105.32,0
7075,15607074,Customer07074,689,Spain,Male,42,7,145389.98,1,1,1,1000.0,0
7076,15607075,Customer07075,822,France,Male,36,10,43674.12,1,1,0,65222.79,0
7077,15607076,Customer07076,755,France,Male,52,10,42442.43,1,1,0,157052.63,0
7078,15607077,Customer07077,671,Spain,Male,42,3,0.0,2,0,1,99868.5,0
7079,15607078,Customer07078,557,France,Male,40,5,74847.8,1,0,1,164307.0,0
7080,15607079,Customer07079,585,Spain,Female,42,9,0.0,2,1,1,129882.68,0
7081,15607080,Customer07080,513,Spain,Female,47,0,45271.77,2,1,0,68415.45,0
7082,15607081,Customer07081,665,Spain,Male,42,9,0.0,1,1,1,58727.07,0
7083,15607082,Customer07082,682,Spain,Female,20,1,112333.47,2,0,0,111022.62,0
7084,15607083,Customer07083,736,France,Male,50,2,90665.21,1,1,1,111323.41,1
7085,15607084,Customer07084,676,Germany,Female,40,5,3686.97,2,1,0,106669.53,0
7086,15607085,Customer07085,751,Spain,Male,46,7,90928.86,2,1,1,111818.06,0
7087,15607086,Customer07086,753,Germany,Female,35,3,0.0,2,0,1,92082.25,0
7088,15607087,Customer07087,551,France,Male,20,10,0.0,1,1,1,93194.17,0
7089,15607088,Customer07088,600,France,Female,18,8,38701.15,1,1,0,53100.29,0
7090,15607089,Customer07089,649,France,Male,29,8,119161.73,2,1,0,39144.0,0
7091,15607090,Customer07090,582,France,Female,44,8,153030.21,1,0,0,142872.81,1
7092,15607091,Customer07091,627,Germany,Male,53,0,10440.67,2,1,0,43016.17,0
7093,15607092,Customer07092,679,Spain,Female,42,9,0.0,1,1,0,1000.0,0
7094,15607093,Customer07093,638,Spain,Male,28,6,0.0,2,1,1,80044.33,0
7095,15607094,Customer07094,650,Germany,Male,31,2,50630.04,1,1,0,115833.2,0
7096,15607095,Customer07095,560,France,Male,53,8,110270.63,2,1,0,90300.51,0
7097,15607096,Customer07096,699,France,Male,25,1,49796.13,1,1,0,31266.21,0
7098,15607097,Customer07097,692,France,Male,61,6,111773.66,1,1,0,163434.89,1
7099,15607098,Customer07098,577,France,Male,59,6,0.0,1,1,0,113337.12,0
7100,15607099,Customer07099,526,France,Female,61,0,110058.44,2,0,0,166511.64,0
7101,15607100,Customer07100,768,France,Male,43,4,0.0,3,1,1,97414.07,0
7102,15607101,Customer07101,818,France,Female,35,1,133370.18,1,1,1,128225.08,0
7103,15607102,Customer07102,673,Germany,Male,43,10,73890.81,3,0,1,34588.57,0
7104,15607103,Customer07103,615,France,Female,49,8,103356.41,1,1,1,1000.0,0
7105,15607104,Customer07104,750,France,Female,32,10,90701.49,3,0,0,102015.49,0
7106,15607105,Customer07105,695,France,Male,27,5,0.0,1,1,1,23096.35,0
7107,15607106,Customer07106,630,Germany,Male,36,3,160743.31,2,0,1,149929.54,0
7108,15607107,Customer07107,743,Germany,Female,31,10,96738.13,2,0,0,153250.21,0
7109,15607108,Customer07108,572,France,Male,52,3,122892.37,1,1,0,117893.55,0
7110,15607109,Customer07109,584,France,Male,33,4,0.0,3,1,1,51708.8,0
7111,15607110,Customer07110,685,Spain,Female,40,1,0.0,2,1,1,99418.31,0
7112,15607111,Customer07111,661,Germany,Female,49,9,0.0,1,0,1,131832.23,0
7113,15607112,Customer07112,711,Germany,Male,52,1,85252.05,1,1,0,123330.99,0
7114,15607113,Customer07113,765,Germany,Male,41,0,17746.96,1,0,1,47279.98,0
7115,15607114,Customer07114,501,Spain,Female,43,9,386448.58,1,0,0,1000.0,0
7116,15607115,Customer07115,654,Spain,Male,28,9,113519.86,2,1,1,121684.11,0
7117,15607116,Customer07116,833,France,Female,50,9,158513.32,1,1,0,98873.83,0
7118,15607117,Customer07117,593,Germany,Male,52,9,0.0,1,1,1,132883.87,0
7119,15607118,Customer07118,581,France,Female,19,1,100738.25,1,0,0,98858.71,0
7120,15607119,Customer07119,435,Germany,Female,58,3,132131.27,2,1,1,90789.36,1
7121,15607120,Customer07120,660,France,Female,32,8,0.0,1,1,0,89721.62,0
7122,15607121,Customer07121,706,France,Male,45,3,34300.01,2,0,1,81793.65,0
7123,15607122,Customer07122,706,Spain,Female,40,8,136295.22,2,1,1,220000.0,0
7124,15607123,Customer07123,550,Spain,Male,38,10,62480.78,1,1,0,86537.15,0
7125,15607124,Customer07124,649,France,Male,37,10,29644.95,2,1,1,81287.2,0
7126,15607125,Customer07125,671,Spain,Male,29,8,36879.67,1,1,1,141624.01,0
7127,15607126,Customer07126,655,France,Male,45,8,0.0,2,0,1,125889.62,0
7128,15607127,Customer07127,545,France,Female,36,6,0.0,1,1,1,104998.67,0
7129,15607128,Customer07128,657,Spain,Female,25,0,0.0,1,1,0,50659.07,0
7130,15607129,Customer07129,572,France,Female,28,4,0.0,3,1,1,24600.98,0
7131,15607130,Customer07130,470,France,Male,25,10,117640.21,1,1,0,96845.88,0
7132,15607131,Customer07131,715,Germany,Female,33,10,232173.96,1,0,1,88861.2,0
7133,15607132,Customer07132,663,France,Male,44,2,73434.12,1,0,0,71193.93,1
7134,15607133,Customer07133,707,France,Male,32,8,0.0,2,0,1,145881.93,0
7135,15607134,Customer07134,599,France,Male,49,3,74235.33,2,1,0,153152.52,1
7136,15607135,Customer07135,710,Germany,Male,38,4,119581.72,1,1,0,166233.04,0
7137,15607136,Customer07136,748,France,Female,36,7,0.0,2,1,1,41030.11,0
7138,15607137,Customer07137,818,France,Female,39,5,133853.37,2,1,1,159712.57,0
7139,15607138,Customer07138,728,Germany,Male,54,6,111512.04,2,1,1,1000.0,0
7140,15607139,Customer07139,687,France,Female,25,1,0.0,2,1,0,96814.89,0
7141,15607140,Customer07140,518,France,Male,56,3,0.0,1,1,0,149614.76,0
7142,15607141,Customer07141,640,Germany,Male,49,8,2541.1,1,1,1,40822.83,1
7143,15607142,Customer07142,513,Spain,Female,39,6,0.0,2,1,1,23038.63,1
7144,15607143,Customer07143,571,France,Female,51,9,205781.66,2,1,1,96923.51,0
7145,15607144,Customer07144,838,Spain,Female,36,10,73084.76,2,1,1,194976.13,0
7146,15607145,Customer07145,552,Germany,Female,42,3,0.0,2,0,1,197954.98,0
7147,15607146,Customer07146,425,France,Male,33,2,0.0,2,1,0,167524.72,0
7148,15607147,Customer07147,728,Spain,Male,49,3,171783.74,1,1,0,42635.52,1
7149,15607148,Customer07148,585,Germany,Female,32,6,0.0,2,1,1,100236.84,0
7150,15607149,Customer07149,724,Germany,Male,38,2,0.0,1,1,1,220000.0,0
7151,15607150,Customer07150,538,Germany,Female,46,4,56326.98,1,0,1,151931.44,0
7152,15607151,Customer07151,609,Germany,Male,50,1,92506.13,1,0,0,11038.14,0
7153,15607152,Customer07152,765,Spain,Male,30,4,0.0,2,1,1,146314.08,0
7154,15607153,Customer07153,523,Germany,Female,47,10,106302.95,2,1,1,57771.04,0
7155,15607154,Customer07154,634,Spain,Male,29,4,140828.79,4,0,1,83503.98,0
7156,15607155,Customer07155,678,Germany,Male,18,8,96100.6,1,1,1,142979.12,0
7157,15607156,Customer07156,581,Spain,Female,31,4,0.0,1,1,0,79217.86,0
7158,15607157,Customer07157,673,Spain,Female,48,4,0.0,1,1,1,70228.75,0
7159,15607158,Customer07158,652,France,Male,39,7,68324.57,2,1,1,162126.22,0
7160,15607159,Customer07159,701,France,Female,33,1,0.0,1,0,0,143429.87,0
7161,15607160,Customer07160,827,Germany,Female,40,3,61786.02,1,1,0,119288.62,0
7162,15607161,Customer07161,850,France,Female,39,1,59591.58,1,1,1,220000.0,0
7163,15607162,Customer07162,694,Germany,Male,46,2,0.0,2,1,0,112430.32,1
7164,15607163,Customer07163,639,Spain,Female,22,7,125950.59,1,1,0,118717.86,0
7165,15607164,Customer07164,692,Spain,Male,38,1,114889.84,1,0,0,82133.08,0
7166,15607165,Customer07165,628,France,Female,40,2,108387.17,2,1,0,44575.47,0
7167,15607166,Customer07166,498,Germany,Female,25,6,102642.35,2,1,0,18637.81,0
7168,15607167,Customer07167,646,France,Male,25,3,0.0,2,1,1,149751.42,0
7169,15607168,Customer07168,754,Germany,Female,35,1,0.0,1,1,0,74560.27,0
7170,15607169,Customer07169,509,France,Male,39,10,12907.98,1,1,1,220000.0,0
7171,15607170,Customer07170,555,Germany,Female,39,10,171661.4,1,1,1,49315.61,0
7172,15607171,Customer07171,594,Germany,Male,33,6,74728.46,4,1,1,56639.19,0
7173,15607172,Customer07172,686,Germany,Female,33,5,0.0,1,1,1,119326.9,0
7174,15607173,Customer07173,850,Germany,Male,35,8,0.0,1,1,1,41190.24,0
7175,15607174,Customer07174,572,France,Female,42,10,0.0,1,1,0,14319.68,0
7176,15607175,Customer07175,659,France,Male,52,1,91376.58,1,1,0,139216.62,0
7177,15607176,Customer07176,651,France,Female,18,1,84864.72,1,1,0,1000.0,0
7178,15607177,Customer07177,621,Spain,Female,46,3,42400.94,2,1,1,111720.1,0
7179,15607178,Customer07178,645,Spain,Male,38,3,0.0,2,1,0,112932.88,0
7180,15607179,Customer07179,605,France,Female,45,9,0.0,2,1,0,153760.7,0
7181,15607180,Customer07180,850,France,Female,51,5,0.0,2,1,1,127866.37,0
7182,15607181,Customer07181,722,France,Male,31,8,0.0,1,1,0,220000.0,0
7183,15607182,Customer07182,606,Germany,Male,49,7,150641.14,1,1,0,78577.46,0
7184,15607183,Customer07183,764,France,Male,26,7,0.0,1,1,1,23837.86,0
7185,15607184,Customer07184,675,France,Male,40,10,0.0,1,0,1,220000.0,0
7186,15607185,Customer07185,656,France,Male,36,6,160237.81,1,1,0,105996.81,0
7187,15607186,Customer07186,633,France,Female,39,8,141694.13,2,1,0,49859.23,0
7188,15607187,Customer07187,626,France,Male,29,2,49928.46,2,1,1,9153.87,0
7189,15607188,Customer07188,533,France,Female,44,2,0.0,3,1,0,82010.85,1
7190,15607189,Customer07189,489,Germany,Female,56,6,19597.29,1,1,1,55221.07,0
7191,15607190,Customer07190,686,Germany,Female,29,9,0.0,2,0,0,55734.28,0
7192,15607191,Customer07191,632,France,Female,41,0,0.0,2,1,0,1000.0,0
7193,15607192,Customer07192,734,Germany,Female,48,5,156289.58,1,1,1,78790.86,0
7194,15607193,Customer07193,565,France,Female,36,2,86290.71,2,1,1,124718.96,0
7195,15607194,Customer07194,545,Spain,Male,53,9,0.0,2,0,1,42290.19,1
7196,15607195,Customer07195,725,Spain,Male,34,5,63019.38,1,1,1,75020.3,0
7197,15607196,Customer07196,622,France,Male,38,0,21884.92,2,1,1,72133.93,0
7198,15607197,Customer07197,732,Spain,Female,29,0,0.0,2,1,0,105233.93,0
7199,15607198,Customer07198,653,Germany,Female,40,7,0.0,1,0,1,196286.61,0
7200,15607199,Customer07199,830,Germany,Male,39,2,131823.16,4,1,1,112119.97,0
7201,15607200,Customer07200,723,France,Female,46,0,0.0,1,1,1,33488.61,0
7202,15607201,Customer07201,689,France,Female,32,1,0.0,3,1,0,92875.56,0
7203,15607202,Customer07202,727,France,Male,32,1,0.0,2,0,0,120563.22,0
7204,15607203,Customer07203,624,Spain,Male,44,3,81192.37,1,1,0,29640.09,0
